AGREEMENT_RK;P
75066294;0.13144896842170387
62244034;0.052960069128441006
61114864;0.047326594925283204
61229888;0.07452365595663775
66761448;0.06904784042530134
61056349;0.19074836701137332
65477994;0.15792273669363827
67087081;0.11170310546303859
67006120;0.15337202385318593
66669262;0.1447779164605842
64426012;0.18732433481251018
60058450;0.1838115261091238
64838462;0.1363376720010953
62237048;0.225389982369985
66537832;0.1400314229386693
62085649;0.12359126531893487
74521544;0.15097413796057313
61076291;0.19790936551119795
65420752;0.13887200311644657
65489816;0.1618714210267413
65406858;0.13096985418445425
61114310;0.09997458467739184
66772800;0.0854353999375849
67319227;0.21581009540469032
61352314;0.14695945169606114
63604441;0.13369624012683923
66083825;0.11826077097123705
66661996;0.15995055918639928
66667726;0.1935317778561744
60468734;0.11721855777537246
64444649;0.1860503984334956
64422250;0.17331113340028872
64459181;0.12895739788300048
65498427;0.1512881117876362
66769635;0.12427999450911999
74480291;0.1619490913557639
64422971;0.14669657843721323
64443320;0.31370170002486547
66407199;0.12365578144343542
67087601;0.1412034176461014
74473294;0.1518396733722604
60053758;0.12484073236374317
60115149;0.1285134849837495
62433162;0.16680528955478727
66186974;0.17144780992718398
74476698;0.14757313887159784
74648238;0.12752970788549492
74837548;0.17745701351044066
75030708;0.13089101961236144
65497166;0.10397524621589249
65502319;0.1730255880477296
60114428;0.1324560415393029
61058465;0.21589645279219727
61130006;0.13015754161169082
61937405;0.1202777117932266
62369560;0.15388886523425
62381210;0.13691532715525206
65229245;0.18636084830516536
66837966;0.17215019046549485
67439953;0.19028786304327014
74659629;0.11528549549032485
60112416;0.16156107735242625
61972653;0.14837338097287797
62181244;0.14693665138272105
62260098;0.14328540574555146
63095355;0.12843880874461122
64599158;0.09962229133391907
74841826;0.12966473045336166
75285641;0.1583960255278319
62498676;0.27930830960069614
61080138;0.13137577846712425
74021739;0.17133879483104708
66083033;0.1493500777043365
65423069;0.16661679950969302
62445029;0.13102531483939803
64836846;0.046846533816134184
60388864;0.19805683066415777
65395244;0.16305961061185226
74654247;0.12344105871206655
62184055;0.13892826767383815
62600775;0.17842536748445875
61855378;0.145507626416976
75206430;0.15285713988349434
65251925;0.13871947366524442
59963232;0.164030030092856
62510588;0.0863288826610198
63001268;0.15713366065359072
66660779;0.12390712619411526
67140256;0.10530349545160338
67145363;0.2239918134968626
73850819;0.14969634781474325
75070137;0.18486764772294098
65208528;0.15046291979322032
66083065;0.13961698970436992
65406491;0.1298034553836306
62616949;0.1817103982626953
60102288;0.17888045715762102
66960873;0.1643807181514064
67332419;0.21351546669948598
72298307;0.2364174599700132
73839174;0.18747467890278124
67443691;0.1795091945370232
61532521;0.12101606853120467
61976555;0.08385727578721675
62037228;0.1590767465679524
62591537;0.1577533772772606
67158734;0.12484839884667745
72297815;0.11444597695527514
73850159;0.16761915333352903
61305306;0.14832653627875814
61528493;0.21022542005495723
61925912;0.20970082368854037
62488334;0.10560379835784003
66968361;0.16314760042389162
61291686;0.13449259657940504
62946076;0.21604222262591882
67225084;0.14066089262030465
65493068;0.14935185463619247
61159132;0.13246682244973523
66897303;0.07685992279114415
62368386;0.13655432191293343
62607301;0.1338074571189362
62260564;0.11735871436844258
66659659;0.11353280638098802
73846241;0.20486180223224792
62999968;0.14130328114374904
64349863;0.09002593599584638
60039634;0.12978959558816752
61966756;0.21951914566605904
66419686;0.13709084847206449
62806526;0.13061786855378446
66313642;0.1118524384084901
60465835;0.13791688909805014
61297102;0.17378779034963554
61138598;0.16597486373067627
74962784;0.1256698962985905
59922398;0.10036454066840118
62447671;0.13639022069190082
62613813;0.15193288335430102
64848535;0.13222428526380348
61058282;0.14709445624510684
67010977;0.1712577831005798
66851371;0.1502065841624912
72273433;0.12358657621060301
65482062;0.15582465663679598
62234860;0.19837874216431678
61369790;0.16800000620193237
66916956;0.1425414090549086
72298629;0.1635213035469691
61305547;0.0346184796258935
61846499;0.2225208077203612
59929982;0.12271405917998342
62988662;0.2752727528860329
61836696;0.12193100238794867
66908930;0.1519173677938247
66927980;0.19408008854132705
62245940;0.20259046555033003
65244694;0.1076616817809092
65422466;0.142055455116623
74481155;0.13598940196288997
65402011;0.10550722935791669
66408804;0.17270522200842972
61316230;0.2953774120777295
66843541;0.14933483067628603
74835052;0.12376193159891719
59927474;0.13483904734313346
64909288;0.17181902446155897
61114415;0.19512132057279996
61959382;0.16539049723468416
62093741;0.0989385010964882
62144602;0.12074092931923787
75035621;0.13820310172807646
61240161;0.11435122598602909
62623953;0.20763421927682316
66403600;0.20465532560612684
66833269;0.11978814357063777
67163545;0.21934173616421254
61149563;0.13499095071815775
75206485;0.11217863113930181
67434817;0.11782792327722498
61430206;0.1548487271192859
66748919;0.07635018201132901
74468368;0.16894325199047663
62949371;0.14153029868059544
67309166;0.16144279040709325
63003880;0.17333684817790165
74636930;0.14349838369285767
74844909;0.09640861454486085
66188935;0.17061147008551117
62807651;0.2793879224494128
64847493;0.12398150728168726
61464279;0.16732409856165573
62615883;0.2152245648622127
66320787;0.11576903776269502
66921096;0.1450157166624352
74830417;0.12388525070558981
61229551;0.14093749124648902
61383904;0.11682137745104132
65405138;0.09980396991593818
66703885;0.10245015666896685
65402585;0.1432982241517102
63913885;0.13817192034407583
73815834;0.2246317275331524
67444854;0.16842158203660168
61361800;0.1472629183740415
61920221;0.14015321606491707
62938863;0.19246070882402272
65242506;0.13845919598092074
65405717;0.13259316451094766
61360708;0.1665499946575116
62994471;0.16174745391302423
65201401;0.16806662936422895
65245371;0.09695133293743517
63999184;0.12343919098640206
74021446;0.208686339564234
66090532;0.13337330965874655
65234128;0.11854244110821914
64370727;0.1572084620119816
66773901;0.08259375007750606
74549835;0.10487103206035353
74843240;0.16980732783272456
60088723;0.2894955561526929
62506637;0.11826377271767445
67444504;0.10859410835464409
74559476;0.1127621994039174
66089993;0.1632817344135003
66665816;0.12098789618348721
74987117;0.09836878475739086
62032148;0.1860846658208984
74649932;0.12938574004139036
62787353;0.16353680569828527
65569909;0.14461397278250754
64910628;0.16307250253589184
65486642;0.14791568601502336
67162626;0.1763142139647507
65200110;0.24525106175504607
66333543;0.09406633540102156
66533955;0.2188799677677578
72261193;0.15220065653768577
65404946;0.1321165467299154
66903812;0.23962492462015528
73847589;0.2614529661848789
61229946;0.13216797257029853
62241251;0.16519920711943625
62801640;0.17310864186333985
64589406;0.24223532544351858
65491962;0.18687014883819758
67166920;0.16654355854044584
67203801;0.20983222757161865
72272946;0.1340487667187967
60118103;0.20314730337871795
61531604;0.09811246785854452
62937801;0.1640146356048865
67330148;0.1532549190792485
74483201;0.16137919834406736
64427925;0.08929748146510233
66711795;0.14636331297696759
61975726;0.18126155490214665
65473413;0.18156947201457696
65422727;0.12562671216483393
74548543;0.12608234427789206
61105235;0.1312765595589448
65473463;0.1640243925307586
67323778;0.13826050170447884
74473654;0.10436112704109944
61298458;0.1261479447225541
62504978;0.06794534911565007
62604978;0.15931666618192047
64567739;0.1855255299357518
64907279;0.10682305099508657
59930406;0.13020544835733416
64838413;0.14400762032059028
64899641;0.18104570061835523
61832027;0.1435569141578775
62248052;0.29096173598577657
62617679;0.15381923691849975
67012345;0.1664834252912114
62798244;0.1691461748379376
65408849;0.13206568637041363
63637883;0.18261769104551578
61923864;0.18106096178241182
66742042;0.0864311849376682
66850717;0.075233184540513
59963965;0.22684482091024463
61938655;0.16917392795992758
65243223;0.1432454184931802
66083394;0.15947775256991256
67233209;0.10502838644648997
72280672;0.09561823610918067
61957312;0.25287949075873745
62260860;0.15370908121875765
66090965;0.11542076927970417
75001714;0.1448994653266924
61514845;0.11416309793518033
74481822;0.14254378665959855
73818549;0.1554975769928349
64907879;0.12270933737253428
65502993;0.10294318985580542
62798111;0.1442273111359013
66857421;0.1492434072761227
62443438;0.12052761594650249
66075035;0.13286061454385625
74483392;0.1739839968579564
66188806;0.15406099363084866
61076824;0.10248474071556692
67322182;0.1547046864709668
74020377;0.1887057754662554
60527663;0.11266497089925386
66716039;0.18746663141771727
73822341;0.10103146342091712
64337788;0.10147031844325062
67175471;0.1569025403092819
64599199;0.23564097416527563
60402685;0.17370759017300746
66090831;0.14054501521919305
67081349;0.14867745760379347
66193442;0.17730382550745138
61376712;0.24788956740959486
62145964;0.09801854128265737
67444390;0.15500583167995508
61970617;0.16948342899877045
62019789;0.12129457370964876
62601925;0.15753912447726512
63318446;0.14731856424266684
66078864;0.11077086979986678
75278439;0.059657136062590425
74465387;0.21877487608874163
74554779;0.11991343919070327
64894365;0.14260167491268105
66899176;0.1386817148735667
64908934;0.17362107558412904
64336271;0.18609034387442788
60102319;0.23311956282225216
72282288;0.11561409904533679
74014513;0.14232759948953744
61255371;0.10395785634638963
66082053;0.16886619517003384
59963206;0.11429647944289803
62377554;0.1813249842465405
63587122;0.12310736354773925
59962617;0.14387023807570792
61253263;0.09781567272530073
74665177;0.10901146642641087
62440256;0.11358366267911159
62509045;0.1268830959892384
65204522;0.1241226476801548
66713409;0.24016213081105256
62022062;0.17323749150420764
63330736;0.13955951106418776
62489704;0.1468646148079215
62806692;0.16079403256712993
66081700;0.12412688677657657
67542053;0.21254723100864517
72283628;0.21206902918897752
72289901;0.16494629865333157
63987181;0.16621920520541866
73844059;0.23759814174689367
74834096;0.10874700069336274
66744651;0.12080201192830918
66917388;0.12572261805146429
73822282;0.173094124022443
67143566;0.29319017131389163
61114285;0.11484203490852674
67336004;0.12698890991950554
59912645;0.1626458409267463
60450500;0.17584954844292072
61150392;0.1304828186498425
64834302;0.14820901427495817
67019768;0.22480266700536605
64338449;0.25357258488137346
74639493;0.2349798100599838
65249344;0.13081085776458778
61433391;0.13155353978873527
61940584;0.1076410805828666
62132219;0.09806115291788263
62485456;0.08099479999720077
64341452;0.1497167952441663
67530303;0.11489076639296747
75287969;0.1498059358732715
61974023;0.14635171431321087
62588713;0.11793294168446296
62603212;0.14901841708987265
67167412;0.0953755620310407
67323630;0.1641173550198202
66755205;0.1394641891096185
64435972;0.13600278541606847
62380131;0.1438989143169995
64464097;0.16067045989579656
66830511;0.1056671678305133
61958777;0.20838068820325018
74180543;0.11588953785601637
74477521;0.15050934377426414
66089169;0.11039433730765014
62779030;0.1788797663398105
62948142;0.1543075303705666
74837261;0.20654202865480453
66080419;0.188024235592222
61081034;0.22883315402558582
67313330;0.09162368963239834
74825913;0.11186836390779195
67529762;0.10690007225166617
62021708;0.16218491983257963
62186505;0.2594101895174989
62258524;0.23413761934798297
62384213;0.13886035782191353
65492062;0.13065221615885286
66075102;0.14874009415192763
66190693;0.10436651104804787
59921670;0.12348747014089949
61538648;0.12012670289624806
62436847;0.1474495165552209
74551034;0.11358831125873896
61292890;0.1551401943088161
63596792;0.06345412879048694
73849545;0.08792175200104506
73823395;0.14595675414465736
64459688;0.2727323275899199
61106656;0.13717065089905578
60448812;0.1441584724669421
66091430;0.1349807304917326
74525219;0.1522955934080185
64914382;0.08555094694429886
65414849;0.15190774722649786
74487981;0.11006340687569274
61412866;0.16799241332470155
73843396;0.10488650119595605
61290723;0.12228009762309669
65566033;0.11651746617160817
66667609;0.16380163977407444
61460054;0.1743520374537324
65416087;0.13002666925345088
66914162;0.16090034862430455
75281877;0.16399168936482986
65417608;0.12976649673409393
61078832;0.16194396316968973
61520443;0.17282987088081395
62943278;0.16716399870847204
62375930;0.16543308050834193
62800181;0.18451618502199799
66751741;0.16033206424159582
67430805;0.13704973491569794
74651393;0.2208016430615728
63903743;0.18630506980711192
67211565;0.22664739515510143
59963096;0.27600144502678914
60059300;0.14747266429742273
62023969;0.19511356889353032
62372501;0.1201104639241035
63100463;0.1563285812445666
63911262;0.1843994264491806
64888011;0.12737132758794328
66188716;0.159139825273373
61866661;0.14723399047462749
63315819;0.1485603035897564
67319715;0.2428310662811045
66155163;0.1270733064474902
61864858;0.06628930388339589
74552279;0.1154476062870271
60049297;0.10353388443093647
62487296;0.17003630850901066
63317589;0.1331690220701302
66967840;0.2322850165399595
60102066;0.1390894158342558
67028836;0.26467671170069046
67087114;0.12148779844889715
65500821;0.14490696889324295
66086272;0.14694914313268675
66764986;0.05020582346248909
65417129;0.19451991312809092
66186939;0.19383934862649999
65499827;0.107231022850569
62613927;0.1629515795197783
66772406;0.14112149241989688
66978813;0.10042692408021907
61974208;0.10784723828645468
63094730;0.07415093515708299
65399352;0.1320740135783976
66660023;0.2751187110281143
66662252;0.10691059131513689
67325460;0.22411218564593902
74837282;0.2233098086233471
66770163;0.10598260792194548
73828375;0.15162855337319975
63631139;0.12143595801788962
73817597;0.14575692790787065
62595122;0.17006607601123133
62939754;0.27575987377760586
63327869;0.22851101604255394
63908998;0.27244312511467356
64424184;0.19738492463780385
64600414;0.19015441915813702
74531868;0.11009647653834424
64375697;0.15004291819548163
66187021;0.15818192639545295
72277267;0.18450275769220137
74553420;0.1327745208247095
63987198;0.1495591149616708
65398781;0.200566162534204
74484503;0.12122125295559703
63633595;0.13906748118720696
66189633;0.18902672811270224
61535352;0.17002586022667535
64461865;0.19437077490437973
67318520;0.14620834586003706
74176806;0.13972062898967316
74940301;0.23818711137743695
61920485;0.1734847177200953
62507255;0.1436213486032039
63102899;0.14929136231560192
63903111;0.16245806754060904
64427869;0.19109536893511508
64904700;0.09110354685532147
67074426;0.2002933550410643
67313701;0.1923159621833204
74842258;0.16877846044066153
64597961;0.10788688925115006
64560839;0.15170643308724316
74643451;0.1640427149423661
65493999;0.14517564853167414
66775526;0.14181014214623444
63911927;0.12642450690219906
72273104;0.1628420946400216
66189973;0.1390816010935085
75201845;0.13748353202102667
61102182;0.1862262853764862
73839674;0.18278526462744796
62999479;0.17297807273611165
67318993;0.16513293428191192
66073504;0.13203778767660881
62135085;0.1368135795190484
72293120;0.1029450243950887
72300216;0.17815248667941005
73845093;0.1986610843160358
66921731;0.15121960621680233
75030682;0.15472373039148332
66189102;0.2192828571176029
62805033;0.17774907534142576
62595868;0.17728792252593334
66828472;0.13795022718136765
64430082;0.2142679120046884
67323884;0.1895957667496839
64426210;0.14411048955741076
65571337;0.08705010440777564
73821591;0.12765283887667336
66192919;0.1550477379605155
65412488;0.14349429174916895
62497997;0.12687452429082327
67170844;0.12389208188293516
63989130;0.19060635541905593
64276347;0.09371483792458077
74839444;0.20468217368770605
65409157;0.10972350413881082
62386358;0.23551318748031053
64555652;0.09976864481746972
66194668;0.1750479078984741
62996582;0.16866693925209486
62369321;0.10309557511527305
63292951;0.13301772896862352
63893896;0.210847561061586
63917233;0.14038541313682212
66831355;0.13726775343966893
67158186;0.13256124220859428
67282422;0.12577612014339706
73832755;0.1583955529193168
74823221;0.08650674918786468
65394515;0.08628613855352642
66077968;0.14119847261280094
66200329;0.15215899512397255
66407205;0.1468381592444016
66666884;0.13294762431753776
66696111;0.18389132550524676
75019014;0.10247392924869171
66077188;0.13968273846428728
66187519;0.1850697415036522
63894987;0.2768688219397581
64562375;0.16363474768792535
65496522;0.1640009983249263
66081800;0.1520468813835667
66083885;0.1650463405072345
74461800;0.13559053472830665
65417840;0.11664749435685419
65503407;0.29650998130701184
74268926;0.20629700278598095
61963319;0.2168668340004092
66968559;0.18627137073790728
59912670;0.1855462270429466
60443168;0.1528691544358641
60524113;0.25138721198008135
63094367;0.25471227671022256
64900625;0.2499305392457176
64911402;0.21861470887221301
66330103;0.10325873126988089
73846989;0.20500330387330015
74008812;0.16403307910505313
74641010;0.12348831556780158
74651364;0.1223210584554388
63598477;0.18859290550085522
65209922;0.15291222904046065
67410352;0.18363211128089282
67545058;0.15010741806045894
66082160;0.11437365185797185
66326066;0.10915404735411119
66770622;0.16399810694514388
66849909;0.12815018841227704
67543509;0.18736646056879838
75269255;0.10746082162146393
60398902;0.1279719642139218
61312033;0.12722940389195309
61364397;0.0915429202200412
61369156;0.24810166881799572
61431206;0.1994171189324116
61868431;0.17154227370890832
63892932;0.1563589467659473
64374220;0.16505461954648862
64845695;0.15963392364293333
65199823;0.11566955193576174
65251746;0.12768349421981862
65476259;0.16090045712629325
66079974;0.17112948782013496
66963548;0.15879682581258753
67276701;0.18813406185874723
67436526;0.16289791547102986
72269531;0.1409798405329072
73822148;0.16758121029267162
73834659;0.134065849037389
74187416;0.1524344539980945
74835195;0.14096155955283693
74955056;0.10108980786010865
74994834;0.15016022716160426
61290197;0.15131381135522862
61976262;0.20237055338644588
62774826;0.13463887937854574
62950206;0.1625047184454183
62950451;0.13075977747655307
63328410;0.09770751161092536
64459902;0.2570740820507387
64562691;0.18952688498531245
64827927;0.12844438628217927
64846820;0.18391277001137166
64911860;0.12723574781488314
65488999;0.15855842432818326
67412053;0.10178692938612517
67420420;0.19293476134506146
75025451;0.12063141317039157
64000483;0.1572432183183474
65206237;0.13604150228233403
65495946;0.1670040661158286
74019826;0.1627817387490109
64460570;0.05417363898120113
66074617;0.08944486189136595
65381257;0.13384280167737833
67077727;0.12001764621100199
60088041;0.14563966226564054
74821410;0.14049866663177604
64467983;0.2223812633003107
73821172;0.1543943103853217
65223953;0.12170185741896614
74516040;0.20974268736296173
60111513;0.2026627184878774
62946844;0.16498263482754041
61957862;0.19871901592661256
66430813;0.1308092019490716
61353341;0.22883674304469914
64376185;0.21319780378597888
67170184;0.12696373147423667
63629140;0.12369321287244482
62936487;0.17327285949032864
63096891;0.29111906299829626
64463714;0.1677425562389988
73815493;0.17555401665118162
74954446;0.18614846796453965
67410202;0.19905675165459877
62388216;0.22059939047470525
62996409;0.14443186109812703
64892594;0.10532092707723094
65419213;0.10528107310805064
75215729;0.16181055920416987
63006628;0.23483676830761444
67441027;0.1425819981463915
67428215;0.20457112149917808
63588861;0.10912434541956892
62801921;0.1781954161554014
60449801;0.14361704998596908
66086185;0.12339697638957288
62593243;0.1162074856172727
66658756;0.18546498712559628
74486956;0.2270464925697243
64375636;0.22730539684272688
60107886;0.14884186896628335
62949215;0.21428524110035754
61852323;0.13741479363886566
65419378;0.1855271884600335
62433285;0.12712336217870182
64448346;0.2749391991559113
74998054;0.14466510857938494
66074073;0.09978247798426106
61157902;0.18501181063925526
65490853;0.11903866323389897
66080597;0.12140943356624975
67084125;0.14292132853955847
65491237;0.12758325771205825
62487832;0.16234754678940438
66698211;0.1235865879875337
66835579;0.20774424887472678
62166548;0.19201583525798663
66760875;0.18618062673795752
74515415;0.17666091389439054
65407166;0.10465803218529532
75276605;0.131011556803193
67422654;0.13544658095006643
74041286;0.1309355372335614
65481226;0.14461154801300333
65410373;0.1439398711260212
64361759;0.12588612796650855
66653676;0.08410245969916669
66663602;0.12309690073831911
66665189;0.14783777465465908
66087858;0.12749026035411598
61535877;0.20602282038137734
64909050;0.22315957472610112
67534087;0.17744343814070404
61305624;0.2847198968861783
62136526;0.16249884658296546
63600072;0.17678629515349217
66075827;0.12710422774200797
60470554;0.13095860379543361
66192553;0.25923675545138974
73848036;0.13851785189759966
75073032;0.17595475960845636
66840505;0.08684010139224532
64467135;0.16184149585921487
67233108;0.17442352459257732
66779325;0.13752977608165745
74993601;0.17214651127835745
67218894;0.11397841830326269
62032848;0.11914341116002801
64373578;0.16856433706554122
74521836;0.17479145220872996
61249154;0.21629073472743052
75025213;0.11584522020713757
75289414;0.22765283842194042
64425611;0.24843904454520818
60449392;0.11650115760417304
66855578;0.17340881003133793
67174388;0.2296582812991717
74664993;0.11959553700373103
65396717;0.1290933993829389
67329210;0.16129103865603783
67531144;0.12411829858400411
61918727;0.2485507439368462
62137319;0.2098343724732487
61071874;0.14029692796936521
61119613;0.1144159644201073
61249153;0.14294463714654188
61412509;0.08919635158643931
61968893;0.1689507389086958
62490826;0.13154289904740069
65400134;0.15194749885554254
65408071;0.12160622147031774
65492806;0.18702654031062937
65565635;0.13581435599304295
66087292;0.09821745442545214
66672909;0.15770451899222235
66769095;0.11767868186777343
66846594;0.0907981456709552
74961757;0.16486639707082387
61847708;0.18868496062996346
62035203;0.1574320940915486
62444841;0.16355156583971836
62602786;0.08813969111900645
62938921;0.13312069072972407
63597866;0.15680604375577004
64903133;0.12569161455442918
65496201;0.10975530059416491
66195565;0.13462127854503728
66665334;0.1077209497018167
66697623;0.1668218532830983
66891278;0.13286584970032767
66966399;0.14959573403946538
67080468;0.16234468161937848
67211710;0.08833829875704259
72264150;0.11773936721940724
72278212;0.13602031951559
73831647;0.11676115551886988
74486810;0.15006217722984908
74652174;0.10904772788350114
74652755;0.14659469032555747
75278160;0.14314657236249603
66911475;0.07491499163883465
72284853;0.1905052050011982
74468027;0.10119148553204858
61123587;0.28307807581487227
64468558;0.24214454467677993
65241510;0.18889793718410425
66407209;0.17931954515847046
72265006;0.21389597395781315
75074640;0.12975311270750028
61314672;0.15972750102717426
62502018;0.08822468759979393
64429360;0.12470057270509007
65414123;0.14794466941738096
66915004;0.15064740482994493
66923782;0.24263878542406908
59932173;0.277019311265422
61350996;0.2167292481492854
62032150;0.2807011577281085
62616141;0.1221392750853608
62787029;0.1901308197740117
65568623;0.1233762790458209
66084487;0.13509608133855883
66088760;0.14949160782195733
66195909;0.19081527216577895
66704088;0.14835446669200375
66775190;0.1529580327873453
59914336;0.20355257657102482
